,Source,DriftRateMax,Nevent,FreqMid,DriftBW,DriftRates,Freqs,FileID,SNR
983,HIP23786,0.009566,1,1527.491505,0.0005,[-0.009566],[1527.491505],spliced_blc0001020304050607_guppi_57640_28352_HIP23786_0051.gpuspec.0000.h5,[10.313742]
984,HIP23786,0.038266,1,1602.041387,0.0005,[-0.038266],[1602.041387],spliced_blc0001020304050607_guppi_57640_28352_HIP23786_0051.gpuspec.0000.h5,[14.327846]
985,HIP24284,0.009566,1,1556.43981,0.0005,[-0.009566],[1556.43981],spliced_blc0001020304050607_guppi_57640_30400_HIP24284_0057.gpuspec.0000.h5,[16.039142]
986,HIP24819,0.057399,1,1112.729405,0.0005,[-0.057399],[1112.729405],spliced_blc0001020304050607_guppi_57641_33288_HIP24819_0003.gpuspec.0000.h5,[50.347315]
987,HIP26335,0.009566,1,1527.549134,0.0005,[-0.009566],[1527.549134],spliced_blc0001020304050607_guppi_57641_37408_HIP26335_0015.gpuspec.0000.h5,[15.057011]
988,HIP26335,0.0,1,1540.278082,0.0005,[-0.],[1540.278082],spliced_blc0001020304050607_guppi_57641_37408_HIP26335_0015.gpuspec.0000.h5,[63.146102]
989,HIP27207,0.009566,1,1527.406222,0.0005,[-0.009566],[1527.406222],spliced_blc0001020304050607_guppi_57641_39567_HIP27207_0021.gpuspec.0000.h5,[23.230194]
990,HIP5310,0.009566,1,1527.892356,0.0005,[0.009566],[1527.892356],spliced_blc0001020304050607_guppi_57640_13746_HIP5310_0009.gpuspec.0000.h5,[29.601406]
991,HIP45617,0.0,1,1529.604591,0.0005,[-0.],[1529.604591],spliced_blc0001020304050607_guppi_57642_61501_Hip45617_0021.gpuspec.0000.h5,[11.575804]
992,HIP45688,0.009566,1,1537.52611,0.0005,[-0.009566],[1537.52611],spliced_blc0001020304050607_guppi_57642_63588_Hip45688_0027.gpuspec.0000.h5,[1820.237506]
993,HIP62956,0.019133,1,1537.5272220000006,0.0005,[-0.019133],[1537.527222],spliced_blc0001020304050607_guppi_57642_67947_Hip62956_0039.gpuspec.0000.h5,[578.46475]
994,HIP68184,0.009566,1,1540.636844,0.0005,[-0.009566],[1540.636844],spliced_blc0001020304050607_guppi_57650_56630_Hip68184_0009.gpuspec.0000.h5,[31.93748]
995,HIP110395,0.0,1,1550.153551,0.0005,[-0.],[1550.153551],spliced_blc0001020304050607_guppi_57654_11995_Hip110395_0002.gpuspec.0000.h5,[71.520458]
996,HIP77052,0.009566,1,1535.693334,0.0005,[0.009566],[1535.693334],spliced_blc0001020304050607_guppi_57657_77019_Hip77052_0015.gpuspec.0000.h5,[21.384049]
997,HIP92270,0.009566,1,1527.699335,0.0005,[0.009566],[1527.699335],spliced_blc0001020304050607_guppi_57660_00794_HIP92270_0009.gpuspec.0000.h5,[17.366885]
998,HIP92270,0.019133,1,1527.846806,0.0005,[0.019133],[1527.846806],spliced_blc0001020304050607_guppi_57660_00794_HIP92270_0009.gpuspec.0000.h5,[11.489529]
999,HIP68184,0.009566,1,1529.46325,0.0005,[-0.009566],[1529.46325],spliced_blc0001020304050607_guppi_57650_56630_Hip68184_0009.gpuspec.0000.h5,[13.060164]
1000,HIP92270,0.009566,1,1529.085495,0.0005,[0.009566],[1529.085495],spliced_blc0001020304050607_guppi_57660_00794_HIP92270_0009.gpuspec.0000.h5,[22.149518]
1001,HIP92283,0.009566,1,1529.05214,0.0005,[0.009566],[1529.05214],spliced_blc0001020304050607_guppi_57660_02999_HIP92283_0015.gpuspec.0000.h5,[13.453177]
1002,HIP92311,0.009566,1,1551.038395,0.0005,[0.009566],[1551.038395],spliced_blc0001020304050607_guppi_57660_05128_HIP92311_0021.gpuspec.0000.h5,[16.009433]
1003,HIP92311,0.009566,1,1554.216902,0.0005,[0.009566],[1554.216902],spliced_blc0001020304050607_guppi_57660_05128_HIP92311_0021.gpuspec.0000.h5,[357.179316]
1004,HIP7535,0.0,1,1527.4365369999994,0.0005,[-0.],[1527.436537],spliced_blc0001020304050607_guppi_57662_24270_HIP7535_0051.gpuspec.0000.h5,[18.352924]
1005,HIP78286,0.009566,1,1441.946785,0.0005,[-0.009566],[1441.946785],spliced_blc0001020304050607_guppi_57664_73352_HIP78286_0009.gpuspec.0000.h5,[16.089798]
1006,HIP78286,0.009566,1,1554.728234,0.0005,[0.009566],[1554.728234],spliced_blc0001020304050607_guppi_57664_73352_HIP78286_0009.gpuspec.0000.h5,[13.526809]
1007,HIP78286,0.009566,1,1558.075055,0.0005,[0.009566],[1558.075055],spliced_blc0001020304050607_guppi_57664_73352_HIP78286_0009.gpuspec.0000.h5,[12.992683]
1008,HIP92283,0.009566,1,1528.91074,0.0005,[0.009566],[1528.91074],spliced_blc0001020304050607_guppi_57660_02999_HIP92283_0015.gpuspec.0000.h5,[13.298384]
1009,HIP82860,0.009566,1,1535.276787,0.0005,[0.009566],[1535.276787],spliced_blc0001020304050607_guppi_57664_79761_HIP82860_0027.gpuspec.0000.h5,[15.244304]
1010,HIP43233,0.009566,1,1575.693942,0.0005,[-0.009566],[1575.693942],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[36.057387]
1011,HIP43233,0.009566,1,1575.145941,0.0005,[-0.009566],[1575.145941],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[49.032921]
1012,HIP30419,0.009566,1,1529.724455,0.0005,[-0.009566],[1529.724455],spliced_blc0001020304050607_guppi_57645_44658_Hip30419_0003.gpuspec.0000.h5,[12.80065]
1013,HIP30419,0.009566,1,1681.345132,0.0005,[-0.009566],[1681.345132],spliced_blc0001020304050607_guppi_57645_44658_Hip30419_0003.gpuspec.0000.h5,[22.724127]
1014,HIP30419,0.009566,1,1694.370372,0.0005,[-0.009566],[1694.370372],spliced_blc0001020304050607_guppi_57645_44658_Hip30419_0003.gpuspec.0000.h5,[40.200757]
1015,HIP30630,0.019133,1,1529.68178,0.0005,[-0.019133],[1529.68178],spliced_blc0001020304050607_guppi_57645_46815_Hip30630_0009.gpuspec.0000.h5,[59.806028]
1016,HIP30630,0.009566,1,1532.3231970000006,0.0005,[-0.009566],[1532.323197],spliced_blc0001020304050607_guppi_57645_46815_Hip30630_0009.gpuspec.0000.h5,[45.810822]
1017,HIP30630,0.009566,1,1681.4968559999998,0.0005,[-0.009566],[1681.496856],spliced_blc0001020304050607_guppi_57645_46815_Hip30630_0009.gpuspec.0000.h5,[14.430391]
1018,HIP43233,0.009566,1,1575.345942,0.0005,[-0.009566],[1575.345942],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[94.435782]
1019,HIP31167,0.009566,1,1526.463577,0.0005,[-0.009566],[1526.463577],spliced_blc0001020304050607_guppi_57645_51192_Hip31167_0021.gpuspec.0000.h5,[15.655538]
1020,HIP43233,0.019133,1,1462.173966,0.0005,[0.019133],[1462.173966],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[33.807146]
1021,HIP43233,0.009566,1,1462.473823,0.0005,[0.009566],[1462.473823],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[27.467629]
1022,HIP43233,0.009566,1,1519.043452,0.0005,[-0.009566],[1519.043452],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[10.107702]
1023,HIP43233,0.009566,1,1522.021171,0.0005,[-0.009566],[1522.021171],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[17.964846]
1024,HIP43233,0.009566,1,1533.650151,0.0005,[-0.009566],[1533.650151],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[11.740355]
1025,HIP43233,0.009566,1,1540.7893279999994,0.0005,[-0.009566],[1540.789328],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[13.006197]
1026,HIP43233,0.009566,1,1574.576941,0.0005,[-0.009566],[1574.576941],spliced_blc0001020304050607_guppi_57645_57694_Hip43233_0039.gpuspec.0000.h5,[16.687449]
1027,HIP31167,0.009566,1,1529.44317,0.0005,[-0.009566],[1529.44317],spliced_blc0001020304050607_guppi_57645_51192_Hip31167_0021.gpuspec.0000.h5,[36.415739]
1028,HIP72312,0.0,1,1547.889006,0.0005,[-0.],[1547.889006],spliced_blc0001020304050607_guppi_57570_08771_HIP72312_0002.gpuspec.0000.h5,[44.006412]
1029,HIP32769,0.039412,1,1681.5148190000002,0.0005,[0.039412],[1681.514819],spliced_blc02030405_2bit_guppi_57403_HIP32769_0018.gpuspec.0000.h5,[25.253695]
1030,HIP88175,0.0,1,1532.044052,0.0005,[-0.],[1532.044052],spliced_blc02030405_2bit_guppi_57446_51998_HIP88175_0003.gpuspec.0000.h5,[48.541722]
1031,HIP88175,0.009853,1,1554.440466,0.0005,[0.009853],[1554.440466],spliced_blc02030405_2bit_guppi_57446_51998_HIP88175_0003.gpuspec.0000.h5,[10.025118]
1032,HIP71395,0.019706,1,1524.931598,0.0005,[0.019706],[1524.931598],spliced_blc0001020304050607_guppi_57511_23988_HIP71395_0021.gpuspec.0000.h5,[10.302237]
1033,HIP65011,0.009853,1,1556.755445,0.0005,[0.009853],[1556.755445],spliced_blc02030405_2bit_guppi_57406_53389_HIP65011_0015.gpuspec.0000.h5,[30.060652]
1034,HIP65011,0.019706,1,1526.61828,0.0005,[0.019706],[1526.61828],spliced_blc02030405_2bit_guppi_57406_53389_HIP65011_0015.gpuspec.0000.h5,[19.555528]
1035,HIP88574,0.009853,1,1556.889091,0.0005,[0.009853],[1556.889091],spliced_blc02030405_2bit_guppi_57446_53962_HIP88574_0009.gpuspec.0000.h5,[16.163933]
1036,HIP88574,0.019706,1,1694.072153,0.0005,[0.019706],[1694.072153],spliced_blc02030405_2bit_guppi_57446_53962_HIP88574_0009.gpuspec.0000.h5,[10.179635]
1037,HIP88601,0.009853,1,1535.32323,0.0005,[0.009853],[1535.32323],spliced_blc02030405_2bit_guppi_57446_55927_HIP88601_0015.gpuspec.0000.h5,[28.486451]
1038,HIP93101,0.019706,1,1462.173378,0.0005,[-0.019706],[1462.173378],spliced_blc02030405_2bit_guppi_57446_57915_HIP93101_0021.gpuspec.0000.h5,[13.024935]
1039,HIP71253,0.009853,1,1551.246192,0.0005,[0.009853],[1551.246192],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[18.064257]
1040,HIP93101,0.0,1,1549.504484,0.0005,[-0.],[1549.504484],spliced_blc02030405_2bit_guppi_57446_57915_HIP93101_0021.gpuspec.0000.h5,[17.433439]
1041,HIP71253,0.009853,1,1530.472089,0.0005,[0.009853],[1530.472089],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[14.739842]
1042,HIP93101,0.009853,1,1551.499641,0.0005,[0.009853],[1551.499641],spliced_blc02030405_2bit_guppi_57446_57915_HIP93101_0021.gpuspec.0000.h5,[48.36453]
1043,HIP71253,0.019706,1,1529.481285,0.0005,[0.019706],[1529.481285],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[49.320796]
1044,HIP36551,0.009853,1,1525.722179,0.0005,[-0.009853],[1525.722179],spliced_blc02030405_2bit_guppi_57447_08272_HIP36551_0003.gpuspec.0000.h5,[30.373859]
1045,HIP71253,0.009853,1,1527.351992,0.0005,[0.009853],[1527.351992],spliced_blc0001020304050607_guppi_57511_21930_HIP71253_0015.gpuspec.0000.h5,[38.91988]
1046,HIP70956,0.009853,1,1681.4996210000006,0.0005,[-0.009853],[1681.499621],spliced_blc0001020304050607_guppi_57511_19650_HIP70956_0009.gpuspec.0000.h5,[45.558608]
1047,HIP70956,0.009853,1,1556.227196,0.0005,[0.009853],[1556.227196],spliced_blc0001020304050607_guppi_57511_19650_HIP70956_0009.gpuspec.0000.h5,[120.498614]
1048,HIP70865,0.019706,1,1681.452631,0.0005,[0.019706],[1681.452631],spliced_blc0001020304050607_guppi_57511_17533_HIP70865_0003.gpuspec.0000.h5,[33.539097]
1049,HIP72044,0.019706,1,1555.046833,0.0005,[-0.019706],[1555.046833],spliced_blc02030405_2bit_guppi_57406_55468_HIP72044_0021.gpuspec.0000.h5,[20.065211]
1050,HIP71395,0.009853,1,1549.464634,0.0005,[0.009853],[1549.464634],spliced_blc0001020304050607_guppi_57511_23988_HIP71395_0021.gpuspec.0000.h5,[111.179194]
1051,HIP38048,0.009853,1,1558.811349,0.0005,[-0.009853],[1558.811349],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[15.278264]
1052,HIP72044,0.009853,1,1556.0255550000006,0.0005,[0.009853],[1556.025555],spliced_blc02030405_2bit_guppi_57406_55468_HIP72044_0021.gpuspec.0000.h5,[16.621238]
1053,HIP19205,0.009853,1,1532.118811,0.0005,[-0.009853],[1532.118811],spliced_blc02030405_2bit_guppi_57445_01242_HIP19205_0002.gpuspec.0000.h5,[20.967309]
1054,HIP29548,0.009853,1,1535.870284,0.0005,[-0.009853],[1535.870284],spliced_blc0001020304050607_guppi_57519_79514_HIP29548_0014.gpuspec.0000.h5,[12.13019]
1055,HIP85295,0.009853,1,1554.173835,0.0005,[0.009853],[1554.173835],spliced_blc0001020304050607_guppi_57513_32811_HIP85295_0015.gpuspec.0000.h5,[13.765028]
1056,HIP33955,0.009853,1,1535.263562,0.0005,[-0.009853],[1535.263562],spliced_blc02030405_2bit_guppi_57422_15161_HIP33955_0002.gpuspec.0000.h5,[79.846867]
1057,HIP33955,0.009853,1,1535.063572,0.0005,[-0.009853],[1535.063572],spliced_blc02030405_2bit_guppi_57422_15161_HIP33955_0002.gpuspec.0000.h5,[73.137803]
1058,HIP19990,0.009853,1,1531.421478,0.0005,[-0.009853],[1531.421478],spliced_blc02030405_2bit_guppi_57445_03286_HIP19990_0008.gpuspec.0000.h5,[22.783464]
1059,HIP33955,0.009853,1,1530.537998,0.0005,[-0.009853],[1530.537998],spliced_blc02030405_2bit_guppi_57422_15161_HIP33955_0002.gpuspec.0000.h5,[17.257711]
1060,HIP19990,0.009853,1,1545.628167,0.0005,[-0.009853],[1545.628167],spliced_blc02030405_2bit_guppi_57445_03286_HIP19990_0008.gpuspec.0000.h5,[12.200529]
1061,HIP85295,0.009853,1,1542.169882,0.0005,[0.009853],[1542.169882],spliced_blc0001020304050607_guppi_57512_32067_HIP85295_0015.gpuspec.0000.h5,[24.831991]
1062,HIP72044,0.108383,1,1575.180759,0.0005,[-0.108383],[1575.180759],spliced_blc02030405_2bit_guppi_57406_55468_HIP72044_0021.gpuspec.0000.h5,[42.9087]
1063,HIP85295,0.009853,1,1535.255858,0.0005,[0.009853],[1535.255858],spliced_blc0001020304050607_guppi_57512_32067_HIP85295_0015.gpuspec.0000.h5,[151.285693]
1064,HIP72044,0.009853,1,1557.084034,0.0005,[0.009853],[1557.084034],spliced_blc02030405_2bit_guppi_57406_55468_HIP72044_0021.gpuspec.0000.h5,[14.756112]
1065,HIP85295,0.039412,1,1437.484961,0.0005,[0.039412],[1437.484961],spliced_blc0001020304050607_guppi_57512_32067_HIP85295_0015.gpuspec.0000.h5,[12.768378]
1066,HIP64797,0.009853,1,1560.0584210000006,0.0005,[0.009853],[1560.058421],spliced_blc02030405_2bit_guppi_57406_51354_HIP64797_0009.gpuspec.0000.h5,[40.79748]
1067,HIP85157,0.009853,1,1547.781051,0.0005,[0.009853],[1547.781051],spliced_blc0001020304050607_guppi_57512_29964_HIP85157_0009.gpuspec.0000.h5,[19.57775]
1068,HIP36985,0.009853,1,1534.12217,0.0005,[-0.009853],[1534.12217],spliced_blc02030405_2bit_guppi_57446_10377_HIP36985_0009.gpuspec.0000.h5,[42.198805]
1069,HIP85157,0.019706,1,1527.832082,0.0005,[0.019706],[1527.832082],spliced_blc0001020304050607_guppi_57512_29964_HIP85157_0009.gpuspec.0000.h5,[36.574504]
1070,HIP36985,0.009853,1,1681.189133,0.0005,[0.009853],[1681.189133],spliced_blc02030405_2bit_guppi_57446_10377_HIP36985_0009.gpuspec.0000.h5,[20.250996]
1071,HIP36985,0.078824,1,1824.76672,0.0005,[0.078824],[1824.76672],spliced_blc02030405_2bit_guppi_57446_10377_HIP36985_0009.gpuspec.0000.h5,[16.10961]
1072,HIP85042,0.009853,1,1526.593957,0.0005,[0.009853],[1526.593957],spliced_blc0001020304050607_guppi_57512_27857_HIP85042_0003.gpuspec.0000.h5,[15.994125]
1073,HIP37349,0.009853,1,1544.699551,0.0005,[-0.009853],[1544.699551],spliced_blc02030405_2bit_guppi_57446_12346_HIP37349_0015.gpuspec.0000.h5,[13.15553]
1074,HIP11569,0.0,1,1552.276399,0.0005,[-0.],[1552.276399],spliced_blc0001020304050607_guppi_57511_66656_HIP11569_0020.gpuspec.0000.h5,[51.608029]
1075,HIP11569,0.009853,1,1551.383235,0.0005,[-0.009853],[1551.383235],spliced_blc0001020304050607_guppi_57511_66656_HIP11569_0020.gpuspec.0000.h5,[31.32088]
1076,HIP8867,0.009853,1,1558.23072,0.0005,[-0.009853],[1558.23072],spliced_blc0001020304050607_guppi_57511_64626_HIP8867_0014.gpuspec.0000.h5,[13.798909]
1077,HIP38048,0.009853,1,1526.412031,0.0005,[-0.009853],[1526.412031],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[31.69899]
1078,HIP38048,0.009853,1,1527.939755,0.0005,[-0.009853],[1527.939755],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[18.428266]
1079,HIP38048,0.009853,1,1529.473819,0.0005,[-0.009853],[1529.473819],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[38.984336]
1080,HIP38048,0.009853,1,1557.244816,0.0005,[-0.009853],[1557.244816],spliced_blc02030405_2bit_guppi_57446_14337_HIP38048_0021.gpuspec.0000.h5,[100.616999]
1081,HIP36985,0.009853,1,1531.704904,0.0005,[-0.009853],[1531.704904],spliced_blc02030405_2bit_guppi_57446_10377_HIP36985_0009.gpuspec.0000.h5,[20.451344]
1082,HIP83601,0.009853,1,1576.083991,0.0005,[0.009853],[1576.083991],spliced_blc0001020304050607_guppi_57509_33223_HIP83601_0021.gpuspec.0000.h5,[18.955994]
1083,GJ280,0.009853,1,1532.05584,0.0005,[-0.009853],[1532.05584],spliced_blc02030405_2bit_guppi_57447_10258_GJ280_0009.gpuspec.0000.h5,[39.675088]
1084,HIP23311,0.019706,1,1548.627157,0.0005,[-0.019706],[1548.627157],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[13.105643]
1085,HIP23311,0.009853,1,1528.769157,0.0005,[-0.009853],[1528.769157],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[13.264307]
1086,HIP64797,0.009853,1,1556.748711,0.0005,[0.009853],[1556.748711],spliced_blc02030405_2bit_guppi_57406_51354_HIP64797_0009.gpuspec.0000.h5,[58.186822]
1087,HIP23311,0.009853,1,1527.874862,0.0005,[-0.009853],[1527.874862],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[27.920082]
1088,HIP64797,0.009853,1,1532.263552,0.0005,[0.009853],[1532.263552],spliced_blc02030405_2bit_guppi_57406_51354_HIP64797_0009.gpuspec.0000.h5,[155.366252]
1089,HIP23311,0.009853,1,1527.672126,0.0005,[-0.009853],[1527.672126],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[57.540571]
1090,HIP59608,0.009853,1,1446.691073,0.0005,[-0.009853],[1446.691073],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[26.441206]
1091,HIP59608,0.009853,1,1449.776072,0.0005,[-0.009853],[1449.776072],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[21.550033]
1092,HIP88684,0.009853,1,1550.400234,0.0005,[0.009853],[1550.400234],spliced_blc0001020304050607_guppi_57520_34270_HIP88684_0009.gpuspec.0000.h5,[30.54941]
1093,HIP88684,0.019706,1,1559.353866,0.0005,[-0.019706],[1559.353866],spliced_blc0001020304050607_guppi_57520_34270_HIP88684_0009.gpuspec.0000.h5,[63.48318]
1094,HIP59608,0.009853,1,1551.27024,0.0005,[0.009853],[1551.27024],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[73.006818]
1095,HIP59608,0.019706,1,1553.952402,0.0005,[-0.019706],[1553.952402],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[66.452912]
1096,HIP23512,0.009566,1,1575.676046,0.0005,[-0.009566],[1575.676046],spliced_blc0001020304050607_guppi_57903_64571_HIP23512_0051.gpuspec.0000.h5,[50.964582]
1097,HIP64797,0.009853,1,1556.755428,0.0005,[0.009853],[1556.755428],spliced_blc02030405_2bit_guppi_57406_51354_HIP64797_0009.gpuspec.0000.h5,[55.119655]
1098,HIP89825,0.009853,1,1547.831982,0.0005,[0.009853],[1547.831982],spliced_blc0001020304050607_guppi_57520_36319_HIP89825_0015.gpuspec.0000.h5,[16.62246]
1099,HIP69673,0.009853,1,1527.734839,0.0005,[0.009853],[1527.734839],spliced_blc0001020304050607_guppi_57508_21241_HIP69673_0021.gpuspec.0000.h5,[22.949954]
1100,HIP59608,0.009853,1,1554.675918,0.0005,[0.009853],[1554.675918],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[17.631116]
1101,HIP54677,0.108383,1,1437.483725,0.0005,[0.108383],[1437.483725],spliced_blc0001020304050607_guppi_57517_08789_HIP54677_0009.gpuspec.0000.h5,[175.813825]
1102,HIP59608,0.009853,1,1555.392107,0.0005,[-0.009853],[1555.392107],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[10.806878]
1103,HIP59608,0.009853,1,1681.634228,0.0005,[-0.009853],[1681.634228],spliced_blc02030405_2bit_guppi_57454_30964_HIP59608_0015.gpuspec.0000.h5,[12.137255]
1104,HIP19719,0.009853,1,1538.919919,0.0005,[-0.009853],[1538.919919],spliced_blc02030405_2bit_guppi_57454_80453_HIP19719_0003.gpuspec.0000.h5,[48.487783]
1105,HIP19719,0.009853,1,1547.2327300000006,0.0005,[-0.009853],[1547.23273],spliced_blc02030405_2bit_guppi_57454_80453_HIP19719_0003.gpuspec.0000.h5,[54.090748]
1106,HIP69414,0.019133,1,1559.248335,0.0005,[-0.019133],[1559.248335],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[17.773064]
1107,HIP69414,0.028699,1,1558.995011,0.0005,[0.028699],[1558.995011],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[133.871473]
1108,HIP69414,0.009566,1,1558.388111,0.0005,[0.009566],[1558.388111],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[24.766302]
1109,HIP69414,0.009566,1,1557.140769,0.0005,[0.009566],[1557.140769],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[19.696761]
1110,HIP69414,0.009566,1,1555.180985,0.0005,[0.009566],[1555.180985],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[67.035196]
1111,HIP69414,0.019133,1,1553.508852,0.0005,[-0.019133],[1553.508852],spliced_blc0001020304050607_guppi_57955_07968_HIP69414_0042.gpuspec.0000.h5,[10.3442]
1112,HIP23512,0.009853,1,1527.658717,0.0005,[-0.009853],[1527.658717],spliced_blc0001020304050607_guppi_57508_71615_HIP23512_0009.gpuspec.0000.h5,[17.464408]
1113,HIP86742,0.009853,1,1534.111024,0.0005,[0.009853],[1534.111024],spliced_blc0001020304050607_guppi_57513_28526_HIP86742_0003.gpuspec.0000.h5,[15.704736]
1114,HIP23311,0.009853,1,1557.423013,0.0005,[-0.009853],[1557.423013],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[24.1924]
1115,HIP23311,0.019706,1,1559.621127,0.0005,[0.019706],[1559.621127],spliced_blc0001020304050607_guppi_57508_73708_HIP23311_0015.gpuspec.0000.h5,[24.196658]
1116,HIP37288,0.009853,1,1532.307689,0.0005,[-0.009853],[1532.307689],spliced_blc02030405_2bit_guppi_57447_12219_HIP37288_0015.gpuspec.0000.h5,[18.486149]
1117,HIP37288,0.009853,1,1534.038883,0.0005,[-0.009853],[1534.038883],spliced_blc02030405_2bit_guppi_57447_12219_HIP37288_0015.gpuspec.0000.h5,[86.262813]
1118,HIP37288,0.009853,1,1552.427931,0.0005,[-0.009853],[1552.427931],spliced_blc02030405_2bit_guppi_57447_12219_HIP37288_0015.gpuspec.0000.h5,[14.349698]
